RecID,IdTruth
A981217,6168
B903741,6168
B921658,6168
B981192,6168
B996969,6168
C942838,6168
C947221,6168
C973469,6168
C975773,6168
A975655,6169
B942258,6169
B944964,6169
B959208,6169
C981189,6169
A905325,6170
A938725,6170
A950663,6170
A971131,6170
A994974,6170
B944142,6170
B971335,6170
B972628,6170
B981064,6170
B996699,6170
C924221,6170
C938350,6170
C995483,6170
A936358,6171
B983022,6171
B986192,6171
C943935,6171
A919756,6172
A922497,6172
A926170,6172
A933843,6172
A969614,6172
B937172,6172
B975035,6172
B988451,6172
B992917,6172
C929269,6172
C986473,6172
C992190,6172
A906894,6173
A919804,6173
A936349,6173
A942203,6173
A950098,6173
A953058,6173
A953254,6173
A964545,6173
A965310,6173
A965988,6173
A982527,6173
B910937,6173
B918754,6173
B926668,6173
B940814,6173
B944893,6173
B949667,6173
B970388,6173
B974306,6173
C926501,6173
C927800,6173
C943423,6173
C959413,6173
C960197,6173
C961794,6173
C980632,6173
C983289,6173
C988228,6173
C995780,6173
A922857,6174
A925552,6174
A929651,6174
A954592,6174
A956586,6174
A985237,6174
B903227,6174
B915345,6174
B946119,6174
B947778,6174
C957232,6174
C982289,6174
C989222,6174
A946292,6175
A955406,6175
B936887,6175
B950886,6175
B994164,6175
A997312,6176
B956659,6176
A912534,6177
A915634,6177
A949224,6177
A970398,6177
B901262,6177
B913038,6177
B924653,6177
B925921,6177
B949117,6177
B965888,6177
C942024,6177
C943685,6177
C965457,6177
C977509,6177
C982169,6177
A932066,6178
A941163,6178
A951624,6178
B906568,6178
B909394,6178
B918214,6178
B965228,6178
C942824,6178
C942867,6178
C945291,6178
C987249,6178
A979876,6179
A990119,6179
B917429,6179
B952084,6179
B960305,6179
C995802,6179
A941671,6180
A951621,6180
A975953,6180
B898382,6180
B984409,6180
B988836,6180
C932173,6180
C961696,6180
C987182,6180
A907013,6181
A966461,6181
A976286,6181
A982938,6181
B904410,6181
B908946,6181
B930639,6181
B935666,6181
B950482,6181
B956171,6181
B988711,6181
C925092,6181
C929597,6181
C957880,6181
C971644,6181
C976454,6181
A905944,6182
A932239,6182
A932922,6182
A941174,6182
A961740,6182
A964084,6182
A990372,6182
A998497,6182
B909842,6182
B919970,6182
B930469,6182
B957880,6182
B968970,6182
B971113,6182
B976452,6182
B993600,6182
C924744,6182
C930291,6182
C948565,6182
C967362,6182
C975754,6182
C997356,6182
A916922,6183
A929535,6183
A959315,6183
A968382,6183
A989218,6183
B906203,6183
B938185,6183
B938927,6183
B949446,6183
B978765,6183
B993880,6183
B995603,6183
C925768,6183
C927076,6183
C932571,6183
C941147,6183
C970382,6183
A918206,6184
A928552,6184
A934166,6184
A945017,6184
A946551,6184
A951217,6184
A958218,6184
A962132,6184
A981389,6184
A996623,6184
B898705,6184
B946927,6184
B949724,6184
B950561,6184
B954232,6184
B964789,6184
B969642,6184
B974497,6184
B974663,6184
B983667,6184
B992909,6184
B993440,6184
C934739,6184
C941706,6184
C942719,6184
C944240,6184
C955141,6184
C955833,6184
C988181,6184
C994772,6184
C995337,6184
A911273,6185
A958025,6185
A985955,6185
B910291,6185
B915146,6185
B915961,6185
B932565,6185
B948587,6185
B951688,6185
B966471,6185
C958114,6185
C984667,6185
A911028,6186
A921014,6186
A935550,6186
A962904,6186
A989556,6186
B915307,6186
B920954,6186
B930380,6186
B939868,6186
B949325,6186
B960983,6186
B966150,6186
C932638,6186
C933090,6186
C933751,6186
C944574,6186
C992382,6186
C992956,6186
A910595,6187
A959750,6187
A992862,6187
A993403,6187
B922563,6187
B925388,6187
B925924,6187
C974177,6187
C974396,6187
A926251,6188
A964063,6188
A972919,6188
B937851,6188
B947639,6188
B953855,6188
B991030,6188
C947414,6188
C947719,6188
C958260,6188
C983278,6188
A911790,6189
A953111,6189
A973684,6189
A974172,6189
A975120,6189
A983399,6189
B898467,6189
B899699,6189
B915642,6189
B991667,6189
B998091,6189
C929129,6189
C937725,6189
C965448,6189
C974334,6189
A909624,6190
A955068,6190
A957621,6190
A976846,6190
B900834,6190
B990154,6190
C982674,6190
C994018,6190
A928219,6191
A933272,6191
A940376,6191
A957953,6191
A993264,6191
B940792,6191
B946869,6191
B979121,6191
C934753,6191
C944035,6191
C954558,6191
C991385,6191
A948596,6192
A967247,6192
B900426,6192
B903187,6192
B982176,6192
C923339,6192
C933736,6192
C957177,6192
A910066,6193
A916576,6193
A932219,6193
A970916,6193
B919207,6193
B936886,6193
B949875,6193
B968129,6193
B974112,6193
A948402,6194
A962854,6194
B910679,6194
B950873,6194
B962573,6194
B993513,6194
C945284,6194
C955381,6194
C961197,6194
C962211,6194
A960617,6195
A994347,6195
B929593,6195
B939137,6195
B944078,6195
B953318,6195
C968180,6195
C972162,6195
A927325,6196
A934127,6196
A934324,6196
A965099,6196
A971725,6196
A982749,6196
A989310,6196
A998185,6196
B919381,6196
B923765,6196
B934937,6196
B939717,6196
B943060,6196
B956422,6196
B969006,6196
B985642,6196
C958531,6196
C962229,6196
C962391,6196
C980587,6196
C980981,6196
C988715,6196
C991013,6196
C996737,6196
C997506,6196
B939733,6197
B984698,6197
A911763,6198
A917056,6198
A926797,6198
A936845,6198
A943326,6198
A961219,6198
A992864,6198
A996462,6198
B910397,6198
B916106,6198
B918277,6198
B943352,6198
B955763,6198
B984293,6198
C960346,6198
C961248,6198
C991470,6198
C992106,6198
C994109,6198
A926368,6199
A938352,6199
A947621,6199
A979613,6199
A979945,6199
B902886,6199
B907652,6199
B928825,6199
B948074,6199
B957593,6199
B993752,6199
B995375,6199
C960449,6199
C963274,6199
C981527,6199
C983552,6199
A911217,6200
A913729,6200
A929179,6200
A951971,6200
A973884,6200
A975497,6200
A976544,6200
A977443,6200
B926394,6200
B942343,6200
B949074,6200
B959104,6200
B966619,6200
B991584,6200
B996029,6200
C961038,6200
C965544,6200
C975595,6200
C983373,6200
C987328,6200
C989959,6200
A924287,6201
A989274,6201
A995331,6201
B928640,6201
B951724,6201
B974594,6201
B985047,6201
C964267,6201
C970076,6201
C986044,6201
C988772,6201
A916087,6202
A925554,6202
A939057,6202
A955128,6202
A967550,6202
A968945,6202
A995392,6202
B901048,6202
B903414,6202
B919704,6202
B966068,6202
B968182,6202
B977393,6202
B979307,6202
C925385,6202
C944469,6202
C949274,6202
C962493,6202
C963402,6202
A921321,6203
A927389,6203
A939402,6203
A950672,6203
A971625,6203
B903750,6203
B904875,6203
B905835,6203
B940838,6203
B974718,6203
B977219,6203
C935208,6203
A918344,6204
A925849,6204
A970692,6204
A980603,6204
A983439,6204
A989920,6204
B913365,6204
B931213,6204
B938211,6204
B939760,6204
B941157,6204
B956270,6204
B961222,6204
B975081,6204
B983553,6204
C937183,6204
C938117,6204
C940817,6204
A913793,6205
A928840,6205
A931580,6205
A946430,6205
A960161,6205
A961073,6205
A965910,6205
A975936,6205
A996567,6205
B902847,6205
B916137,6205
B924936,6205
B940761,6205
B943965,6205
B962248,6205
B977076,6205
B978180,6205
B990377,6205
C934933,6205
C937279,6205
C953045,6205
C977043,6205
C982252,6205
C996761,6205
C996920,6205
C997682,6205
A923332,6206
A929863,6206
A943245,6206
A968149,6206
A994615,6206
B946908,6206
B953049,6206
B956896,6206
B958112,6206
B964748,6206
C948845,6206
C954898,6206
C971852,6206
C990443,6206
C995948,6206
A905727,6207
A926378,6207
A942663,6207
A947450,6207
A961778,6207
A973683,6207
A978896,6207
B909347,6207
B915614,6207
B934581,6207
B935357,6207
B944635,6207
B957509,6207
B959216,6207
B980373,6207
C929038,6207
C941420,6207
C942199,6207
C945619,6207
C972127,6207
C976787,6207
C987617,6207
B946454,6208
B967194,6208
A935404,6209
A963565,6209
A979399,6209
B948380,6209
B991071,6209
C929171,6209
A908594,6210
A923920,6210
A958354,6210
A959441,6210
A971669,6210
A993462,6210
B935893,6210
B937128,6210
B940357,6210
B961182,6210
B970058,6210
B981820,6210
C923485,6210
C929884,6210
C991217,6210
C993698,6210
A912508,6211
A935410,6211
A937096,6211
A956299,6211
A983002,6211
A991470,6211
B902302,6211
B912677,6211
B928431,6211
B946886,6211
B955531,6211
B973740,6211
B979487,6211
C930446,6211
C935815,6211
C945280,6211
C969059,6211
C975621,6211
A909559,6212
A917181,6212
A940101,6212
A946157,6212
A957772,6212
A963650,6212
A990730,6212
B900476,6212
B902577,6212
B952629,6212
B962024,6212
B970528,6212
B983139,6212
B989593,6212
C926698,6212
C929985,6212
C938901,6212
C939682,6212
C969695,6212
C977671,6212
A908220,6213
A961293,6213
A992898,6213
B974955,6213
C991317,6213
A920892,6214
A977255,6214
B911732,6214
B940788,6214
B973825,6214
B992017,6214
C933454,6214
C938216,6214
C943449,6214
C949913,6214
A917592,6215
A945189,6215
B958878,6215
B982007,6215
C944074,6215
C951249,6215
C958611,6215
A933964,6216
A963828,6216
A978497,6216
A989892,6216
B913847,6216
B919008,6216
B962445,6216
B976603,6216
B980422,6216
C932741,6216
C948928,6216
C970061,6216
A922731,6217
A944496,6217
A957638,6217
A977415,6217
A998818,6217
B917091,6217
B935556,6217
B964193,6217
B985394,6217
B987850,6217
C930706,6217
C942815,6217
C970881,6217
A919195,6218
A959950,6218
A970159,6218
B912193,6218
B945282,6218
B992824,6218
B997710,6218
C972746,6218
A907366,6219
A926421,6219
A928987,6219
A929809,6219
A936022,6219
A956040,6219
A961367,6219
A974667,6219
A981878,6219
A985345,6219
A992816,6219
A993830,6219
B907151,6219
B908385,6219
B912496,6219
B936319,6219
B942455,6219
B944615,6219
B945582,6219
B949032,6219
B965768,6219
B978356,6219
B992006,6219
C938621,6219
C941002,6219
C953023,6219
C963362,6219
C964392,6219
C965550,6219
C985524,6219
C993206,6219
C996004,6219
A986592,6220
B945675,6220
B946183,6220
B957543,6220
C980620,6220
A910832,6221
A935666,6221
A937311,6221
A946188,6221
A946233,6221
A953853,6221
A994590,6221
B905152,6221
B920838,6221
B926223,6221
B940561,6221
B958353,6221
B984503,6221
B994514,6221
C927112,6221
C927887,6221
C936702,6221
C943961,6221
C959000,6221
C986290,6221
C994826,6221
A907015,6222
A961013,6222
A966015,6222
A976100,6222
B977331,6222
B984273,6222
B985935,6222
C950127,6222
C952391,6222
C983483,6222
A906404,6223
A922898,6223
B925890,6223
B941324,6223
C930916,6223
A924797,6224
A996221,6224
B920444,6224
B921666,6224
B936101,6224
B941913,6224
B984195,6224
C972112,6224
A939118,6225
A982498,6225
B929378,6225
B940151,6225
B944891,6225
B948846,6225
C928958,6225
C958304,6225
A914292,6226
A932482,6226
A937426,6226
A943192,6226
A955906,6226
A986010,6226
B934748,6226
B945664,6226
B960180,6226
B997754,6226
C923716,6226
C925551,6226
C969337,6226
C974759,6226
A918990,6227
A942310,6227
A948991,6227
A970041,6227
A988291,6227
A995025,6227
B901948,6227
B911756,6227
B921757,6227
B940998,6227
B962910,6227
B982444,6227
B984577,6227
B987562,6227
C950195,6227
C953954,6227
C972605,6227
C991479,6227
A981229,6228
A996841,6228
B941594,6228
C936132,6228
C940098,6228
C953188,6228
C966028,6228
A937667,6229
A956247,6229
A968969,6229
A987033,6229
B899652,6229
B956773,6229
B958128,6229
C927705,6229
C976682,6229
A909156,6230
A919089,6230
A935420,6230
A961697,6230
A979085,6230
A979891,6230
B958402,6230
B965294,6230
B984425,6230
B987193,6230
B993504,6230
B994033,6230
C929146,6230
C943594,6230
C947639,6230
C961372,6230
C976640,6230
C982752,6230
A912908,6231
A917513,6231
A917881,6231
A933897,6231
A964913,6231
A974527,6231
A988011,6231
B899719,6231
B926029,6231
B935069,6231
B937417,6231
B966889,6231
B970997,6231
C924984,6231
C933671,6231
C985554,6231
C986649,6231
C992353,6231
A959285,6232
B919068,6232
B930437,6232
B951915,6232
B993824,6232
C925055,6232
C926033,6232
A997933,6233
B930270,6233
B948310,6233
C964157,6233
A913827,6234
A924722,6234
B899197,6234
B927883,6234
B949297,6234
C936684,6234
C939368,6234
C960553,6234
A908196,6235
A920873,6235
A960939,6235
A963738,6235
A968364,6235
B898369,6235
B931074,6235
B953105,6235
B966859,6235
B970504,6235
B978312,6235
C933131,6235
C971221,6235
C977928,6235
A937228,6236
A970106,6236
C930433,6236
A931510,6237
A935067,6237
A937942,6237
A939190,6237
A967396,6237
B916299,6237
B932043,6237
B943824,6237
B962448,6237
B986931,6237
B996634,6237
C947483,6237
C957089,6237
C969200,6237
C978225,6237
C989452,6237
A907024,6238
A928916,6238
A958140,6238
B926556,6238
B939898,6238
B967012,6238
B989483,6238
C950955,6238
C964776,6238
C977972,6238
A963119,6239
B921191,6239
B996957,6239
C938212,6239
A908859,6240
B923724,6240
B944924,6240
B945974,6240
B995210,6240
C935660,6240
C955190,6240
C971103,6240
A930191,6241
A955873,6241
A965432,6241
B925633,6241
B971171,6241
B993821,6241
B994714,6241
C965447,6241
A911245,6242
A942979,6242
B987395,6242
C970575,6242
C978390,6242
A908948,6243
A919239,6243
A935549,6243
A941578,6243
A953445,6243
A990105,6243
B900816,6243
B923850,6243
B933051,6243
B935738,6243
B942585,6243
B969792,6243
C966051,6243
C968655,6243
C973887,6243
C984617,6243
C994704,6243
A907157,6244
A915310,6244
A925878,6244
A933346,6244
A951146,6244
A960760,6244
B919333,6244
B953133,6244
B965491,6244
B987292,6244
B997975,6244
C940654,6244
C971289,6244
C994601,6244
C997981,6244
A934169,6245
A938711,6245
A944535,6245
A955957,6245
A956032,6245
A971316,6245
A973906,6245
A993110,6245
B905894,6245
B917232,6245
B922001,6245
B923860,6245
B943898,6245
B945175,6245
B948527,6245
B977892,6245
B995483,6245
C937458,6245
C961244,6245
C967808,6245
C983046,6245
A915595,6246
A924824,6246
A948222,6246
A990325,6246
A993814,6246
B918105,6246
B920405,6246
B937816,6246
B946115,6246
B966682,6246
C943675,6246
C948782,6246
C976320,6246
A963136,6247
A969047,6247
A985682,6247
B917158,6247
B927949,6247
B993519,6247
C980827,6247
C988763,6247
A912005,6248
A940686,6248
A947632,6248
A947759,6248
A951446,6248
A954141,6248
A992657,6248
B922265,6248
B926252,6248
B941211,6248
B945003,6248
C948786,6248
C969676,6248
C980818,6248
A915176,6249
A930648,6249
A965468,6249
A974431,6249
B929344,6249
B930708,6249
B943081,6249
B962297,6249
B975733,6249
B982717,6249
B987538,6249
C925071,6249
C931531,6249
C947230,6249
C949887,6249
C975201,6249
C975230,6249
C975276,6249
C977910,6249
A910819,6250
A912468,6250
A915714,6250
A923895,6250
A985247,6250
A993413,6250
A996089,6250
B905537,6250
B909212,6250
B937832,6250
B943107,6250
B968985,6250
B968993,6250
B975652,6250
B993777,6250
C934518,6250
C944722,6250
C959808,6250
C961599,6250
A924622,6251
A937897,6251
A945484,6251
A955132,6251
A975592,6251
B912166,6251
B924133,6251
B925199,6251
C946545,6251
C964104,6251
C972906,6251
C995567,6251
A912454,6252
A967415,6252
B962949,6252
C943876,6252
C968490,6252
C998339,6252
A935759,6253
B988606,6253
B991211,6253
C982824,6253
A911344,6254
A918558,6254
A939373,6254
A946474,6254
A987504,6254
A993598,6254
B910232,6254
B916199,6254
B925895,6254
B934853,6254
B959509,6254
B986288,6254
B995553,6254
C927869,6254
C934851,6254
C973561,6254
C981480,6254
A929423,6255
A977482,6255
A996539,6255
B902959,6255
B918548,6255
B977110,6255
C967591,6255
C981845,6255
C982799,6255
C998651,6255
A921184,6256
A926872,6256
A957409,6256
A980941,6256
B924249,6256
B926390,6256
B928897,6256
B933560,6256
B959250,6256
B974251,6256
B976553,6256
B995616,6256
C954197,6256
C966716,6256
C968411,6256
C989371,6256
A906235,6257
A922688,6257
A928925,6257
A991246,6257
A997223,6257
B902110,6257
B928129,6257
B938424,6257
B939597,6257
B944214,6257
B985019,6257
C924588,6257
C929055,6257
C929782,6257
C937827,6257
A950473,6258
A965673,6258
A968861,6258
A988342,6258
B900918,6258
B911451,6258
B915180,6258
B949452,6258
B983684,6258
B985573,6258
C939420,6258
C951062,6258
C954215,6258
C998493,6258
A938947,6259
A947435,6259
A975549,6259
A976203,6259
A976409,6259
A977043,6259
A980225,6259
B910475,6259
B913034,6259
B915770,6259
B918936,6259
B938918,6259
B976238,6259
B980126,6259
C930991,6259
C931522,6259
C937744,6259
C938714,6259
C992165,6259
A906835,6260
A913890,6260
A914317,6260
A922157,6260
A948766,6260
A973529,6260
B906387,6260
B909218,6260
B941283,6260
B949132,6260
B954215,6260
B968941,6260
B989447,6260
C933432,6260
C947259,6260
C963585,6260
C972596,6260
C984534,6260
A909512,6261
A910433,6261
A916944,6261
A936072,6261
A948391,6261
A952613,6261
A956686,6261
B911699,6261
B925659,6261
B954287,6261
B963403,6261
B963958,6261
C930547,6261
C958014,6261
C962289,6261
C973049,6261
C982546,6261
A907763,6262
A932502,6262
A934413,6262
A946458,6262
A963899,6262
A995189,6262
B919863,6262
B928460,6262
B938460,6262
B948360,6262
B974163,6262
C970563,6262
C991591,6262
C992222,6262
C993230,6262
A917663,6263
A925372,6263
A927871,6263
A944846,6263
A946934,6263
A965922,6263
A972589,6263
A988626,6263
B931095,6263
B934830,6263
B951963,6263
B952732,6263
B958948,6263
B975106,6263
B982850,6263
B991019,6263
C930887,6263
C941066,6263
C944487,6263
C960467,6263
C990611,6263
C998333,6263
A917693,6264
B965255,6264
B996877,6264
C944567,6264
C997708,6264
A914854,6265
A939926,6265
A947858,6265
A948473,6265
A994660,6265
A994950,6265
A997599,6265
B898358,6265
B903046,6265
B903419,6265
B918479,6265
B923515,6265
B956376,6265
B958966,6265
B962911,6265
C978966,6265
C982218,6265
C984266,6265
A908618,6266
A917929,6266
A918012,6266
A925196,6266
A960971,6266
A964445,6266
A969313,6266
B901204,6266
B902934,6266
B908024,6266
B918681,6266
B972724,6266
C936030,6266
C944121,6266
C954778,6266
C980760,6266
C988339,6266
A916511,6267
A927477,6267
A935280,6267
A943859,6267
A956167,6267
A973028,6267
A975123,6267
B918493,6267
B929697,6267
B943797,6267
B957188,6267
B971221,6267
B978017,6267
B986632,6267
C923292,6267
C931753,6267
C959175,6267
C982647,6267
C988750,6267
A904967,6268
A937451,6268
A940228,6268
A962983,6268
A964757,6268
B904612,6268
B910143,6268
B928402,6268
B931900,6268
B968695,6268
B971361,6268
B980943,6268
B987583,6268
C932952,6268
C949094,6268
C975879,6268
A909283,6269
A986134,6269
B910316,6269
B931559,6269
B943900,6269
B984598,6269
C980345,6269
C980847,6269
C989747,6269
A905996,6270
A907306,6270
A917323,6270
A933235,6270
A933481,6270
A935116,6270
A962431,6270
A964378,6270
A968557,6270
A980047,6270
A984364,6270
B899928,6270
B926898,6270
B934868,6270
B945504,6270
B962246,6270
B965298,6270
B971454,6270
B977564,6270
B988966,6270
B989009,6270
B994002,6270
B996954,6270
C927642,6270
C934121,6270
C937220,6270
C939094,6270
C941592,6270
C946698,6270
C986702,6270
A932350,6271
A973837,6271
A978486,6271
B933845,6271
B953175,6271
B959704,6271
B988699,6271
B991465,6271
A922208,6272
A938450,6272
A945115,6272
A988523,6272
B915151,6272
B937235,6272
B948344,6272
B994631,6272
A918223,6273
A936464,6273
A953057,6273
A961118,6273
A963374,6273
A965481,6273
B902081,6273
B904767,6273
B919676,6273
B951779,6273
B952036,6273
B977740,6273
B986479,6273
C923363,6273
C935072,6273
C963376,6273
C973665,6273
C974501,6273
C997737,6273
A912964,6274
A931769,6274
A936572,6274
A959090,6274
A959760,6274
A968417,6274
B918611,6274
B922753,6274
B936694,6274
B959782,6274
B960183,6274
B976120,6274
C927874,6274
C931979,6274
C954767,6274
A920555,6275
A968760,6275
A992591,6275
B932584,6275
B958851,6275
C934136,6275
A918585,6276
A918675,6276
A936442,6276
A941108,6276
A949945,6276
A959892,6276
B913336,6276
B952642,6276
B981708,6276
C932188,6276
C943642,6276
C945238,6276
C966200,6276
C993831,6276
A923493,6277
A963719,6277
A966196,6277
B934235,6277
B945701,6277
B971954,6277
B997338,6277
C939547,6277
C964984,6277
C981567,6277
C990120,6277
A910839,6278
A983187,6278
A989153,6278
A993032,6278
B898348,6278
B921397,6278
B969713,6278
B992127,6278
C924183,6278
C935291,6278
C937212,6278
A905891,6279
A907927,6279
A930153,6279
A935439,6279
A962035,6279
A974024,6279
B901906,6279
B920142,6279
B972450,6279
B981838,6279
C930886,6279
C963978,6279
C986025,6279
C991296,6279
A957297,6280
A974804,6280
A986773,6280
A989645,6280
B908760,6280
B951083,6280
B992731,6280
B993654,6280
C961544,6280
C977372,6280
C989020,6280
A922305,6281
A949537,6281
A984367,6281
A990358,6281
A991665,6281
B899268,6281
B919173,6281
B926068,6281
B981068,6281
B988570,6281
B995257,6281
C938435,6281
C945657,6281
C965037,6281
A904897,6282
A919231,6282
A972354,6282
A983998,6282
A984145,6282
B904682,6282
B920102,6282
B942538,6282
B950379,6282
B969562,6282
B983006,6282
B997065,6282
C923927,6282
C924319,6282
C960834,6282
C969811,6282
C989620,6282
A908293,6283
A920436,6283
A977942,6283
A993693,6283
B908114,6283
B914708,6283
B939929,6283
B968573,6283
B985553,6283
B994856,6283
C946484,6283
C948355,6283
C963410,6283
C990481,6283
A917864,6284
A921348,6284
A959320,6284
A968893,6284
A988279,6284
A994958,6284
A998799,6284
B924769,6284
B936690,6284
B950628,6284
B963367,6284
B965003,6284
B970018,6284
B984450,6284
C930593,6284
C953411,6284
C981881,6284
C987931,6284
C994059,6284
C994326,6284
A907682,6285
A907874,6285
A912070,6285
A921231,6285
A967263,6285
B902995,6285
B904074,6285
B916805,6285
B954900,6285
B968636,6285
B979546,6285
C946055,6285
C984762,6285
C987043,6285
A934291,6286
A963519,6286
B915376,6286
B991118,6286
C992569,6286
C993555,6286
A914375,6287
A917877,6287
A939420,6287
A939430,6287
A940197,6287
B899164,6287
B918317,6287
B940632,6287
B941008,6287
B954937,6287
B998343,6287
C923931,6287
C933986,6287
C998478,6287
A974278,6288
A990493,6288
B905760,6288
B973461,6288
B981156,6288
B995429,6288
C934383,6288
C945508,6288
C956733,6288
A913658,6289
A960972,6289
B901267,6289
B906362,6289
B953777,6289
A911621,6290
B914812,6290
A928105,6291
A964724,6291
A965780,6291
A979369,6291
A981576,6291
B903012,6291
B915042,6291
B927904,6291
B975330,6291
C936399,6291
C951229,6291
C967117,6291
C988933,6291
A942496,6292
A996847,6292
B908341,6292
B926097,6292
B941835,6292
C932718,6292
C933152,6292
C972725,6292
A917517,6293
A925564,6293
A956989,6293
A968507,6293
A993174,6293
B914928,6293
B916136,6293
B935088,6293
B959641,6293
B962278,6293
B986522,6293
B992943,6293
B994515,6293
B994966,6293
C942221,6293
C943341,6293
C945042,6293
C947326,6293
C958663,6293
C959495,6293
C986382,6293
C996856,6293
C998705,6293
A921521,6294
A934579,6294
A940276,6294
A959176,6294
A969732,6294
A990652,6294
A990711,6294
B906758,6294
B910593,6294
B916881,6294
B922520,6294
B963930,6294
B975361,6294
C954287,6294
C969527,6294
C977540,6294
C990099,6294
A923132,6295
A924764,6295
A938677,6295
A958100,6295
A961871,6295
A969590,6295
A984020,6295
B908011,6295
B922037,6295
B926290,6295
B960590,6295
B973684,6295
B974977,6295
C932610,6295
C977565,6295
C985391,6295
C987856,6295
A909908,6296
A925569,6296
A939838,6296
A951051,6296
B944461,6296
B968672,6296
B989496,6296
C932192,6296
C939117,6296
C939344,6296
C967146,6296
A905213,6297
A916362,6297
A970593,6297
A996566,6297
B903427,6297
B914244,6297
B935492,6297
C945737,6297
C984647,6297
C996873,6297
C997140,6297
A926169,6298
A951334,6298
A988597,6298
B921237,6298
B954714,6298
B963197,6298
B965830,6298
C936487,6298
C960727,6298
C992997,6298
A966330,6299
B899584,6299
B916808,6299
B923832,6299
B944359,6299
C940629,6299
C953993,6299
C977504,6299
C980380,6299
A912668,6300
A914742,6300
A918776,6300
A923408,6300
A924332,6300
A929143,6300
A930866,6300
A936468,6300
A943101,6300
A954073,6300
A990946,6300
B906157,6300
B910959,6300
B915230,6300
B916478,6300
B916660,6300
B926616,6300
B954374,6300
B966437,6300
B970665,6300
B986340,6300
B995693,6300
C925252,6300
C938191,6300
C939489,6300
C942223,6300
C951603,6300
C957162,6300
C961959,6300
C964876,6300
C970243,6300
C975491,6300
C985754,6300
C988355,6300
A927200,6301
A948419,6301
B986264,6301
B993005,6301
C938539,6301
C945086,6301
C981842,6301
A960867,6302
A978245,6302
A981796,6302
B905188,6302
B954504,6302
C940504,6302
C995928,6302
A927904,6303
A928428,6303
A958201,6303
A966812,6303
A971816,6303
A974560,6303
B902821,6303
B906569,6303
B926561,6303
B977174,6303
B978456,6303
B984126,6303
B990274,6303
C926991,6303
C979973,6303
C994154,6303
A924760,6304
A925750,6304
A937404,6304
A940085,6304
A960007,6304
A986344,6304
B931919,6304
B966849,6304
B969640,6304
B976333,6304
B995727,6304
C942466,6304
C945098,6304
C960636,6304
C980379,6304
C987863,6304
C990277,6304
A920841,6305
A926838,6305
A951327,6305
A984892,6305
B921840,6305
B945880,6305
B947670,6305
B952435,6305
C943094,6305
C970141,6305
C985161,6305
C989774,6305
A906622,6306
A913098,6306
A958661,6306
A979221,6306
A989330,6306
A994464,6306
B919994,6306
B937402,6306
B944692,6306
B946688,6306
B953519,6306
B977400,6306
B980155,6306
B993633,6306
C941299,6306
C953370,6306
C974489,6306
C981736,6306
C984385,6306
C988981,6306
C989729,6306
A905175,6307
A937288,6307
A943087,6307
A959239,6307
B967378,6307
C927305,6307
C931713,6307
C990093,6307
A921164,6308
A927679,6308
A932533,6308
A934221,6308
A953286,6308
A959732,6308
A965364,6308
A971338,6308
A973031,6308
A992272,6308
A995487,6308
B904783,6308
B937080,6308
B939305,6308
B942465,6308
B958476,6308
B958662,6308
B959054,6308
B963260,6308
B975104,6308
B982685,6308
B991367,6308
B992306,6308
C925482,6308
C927117,6308
C939977,6308
C949200,6308
C950431,6308
C951133,6308
C952650,6308
C952662,6308
C961903,6308
C964251,6308
C992478,6308
A908916,6309
A954476,6309
A963428,6309
A972454,6309
A997377,6309
C937994,6309
C964237,6309
C974463,6309
C992883,6309
A908025,6310
A923206,6310
A939153,6310
A955140,6310
A978356,6310
A989328,6310
A991352,6310
A996713,6310
B923252,6310
B936428,6310
B939930,6310
B969101,6310
B979958,6310
B982473,6310
B990153,6310
C925574,6310
C927928,6310
C969933,6310
C979335,6310
C981071,6310
C988267,6310
C997524,6310
A930395,6311
A944655,6311
A979189,6311
B899630,6311
B915428,6311
B924067,6311
B927498,6311
B993253,6311
C948195,6311
C997354,6311
A935809,6312
A975393,6312
A984541,6312
B907497,6312
B922348,6312
B936987,6312
A908888,6313
A941033,6313
A942226,6313
A956096,6313
A967052,6313
A968212,6313
B900676,6313
B915724,6313
B919301,6313
B928308,6313
B943833,6313
B975706,6313
B981699,6313
B989272,6313
C940893,6313
C953502,6313
C959097,6313
C963857,6313
C972825,6313
A908765,6314
A910273,6314
A914356,6314
A947314,6314
A948648,6314
B900420,6314
B929240,6314
B932920,6314
B948917,6314
C927047,6314
C965055,6314
C979758,6314
C991535,6314
A915993,6315
A927909,6315
A935226,6315
A989468,6315
B924662,6315
B938827,6315
B958924,6315
B987432,6315
C930326,6315
C933502,6315
C953247,6315
C977754,6315
A943594,6316
A921537,6317
A924508,6317
A931334,6317
A950684,6317
A968392,6317
A992890,6317
B931091,6317
B957863,6317
B966127,6317
B971112,6317
A918083,6318
A937011,6318
A958555,6318
A969635,6318
A991862,6318
A994961,6318
B907655,6318
B910146,6318
B949925,6318
B954658,6318
B965391,6318
B985132,6318
C938017,6318
C952233,6318
C953320,6318
C971976,6318
C988818,6318
A909128,6319
A917233,6319
A919613,6319
A925961,6319
A966474,6319
A968917,6319
A971757,6319
A995175,6319
B908403,6319
B920792,6319
B921101,6319
B935287,6319
B950959,6319
B952399,6319
B974109,6319
B983776,6319
C956363,6319
C978835,6319
C986906,6319
C995830,6319
C996666,6319
A921105,6320
A926907,6320
A962077,6320
A985589,6320
